id,key,description,status,assignee,issuetype,project,created,updated,creator,reporter,priority,labels,layer,customer
583095,IIAB-297,,Delivered,francesca.favaretto,Story,JSW-IIAB-RGI,2023-07-25T19:13:51.000+0200,2023-11-27T20:39:28.000+0100,francesca.favaretto,francesca.favaretto,High,TeamAffiliateSwitzerland,Product,
583089,IIAB-296,,Delivered,francesca.favaretto,Story,JSW-IIAB-RGI,2023-07-25T18:30:17.000+0200,2023-11-27T20:39:04.000+0100,francesca.favaretto,francesca.favaretto,High,,Product,
583084,IIAB-295,,Delivered,alessandra.pozzi,Story,JSW-IIAB-RGI,2023-07-25T18:08:40.000+0200,2023-11-27T20:38:50.000+0100,francesca.favaretto,francesca.favaretto,High,TeamLife,Product,
583018,IIAB-294,,Completed,federico.trevisani,Task,JSW-IIAB-RGI,2023-07-25T17:19:37.000+0200,2023-09-19T14:47:22.000+0200,monica.achenza,monica.achenza,High,TeamAffiliateSpain TeamP&C,Product,
582914,IIAB-293,,Delivered,maurizio.altamura,Bug,JSW-IIAB-RGI,2023-07-25T15:35:25.000+0200,2023-09-19T15:30:06.000+0200,enrico.traversa,enrico.traversa,High,IIAB_Life_GEL,GEL,
582825,IIAB-292,,Completed,alberto.manetta,Task,JSW-IIAB-RGI,2023-07-25T12:19:24.000+0200,2023-11-17T17:50:36.000+0100,alessio.plorutti,alessio.plorutti,High,TeamAffiliateSwitzerland,Affiliate,
582803,IIAB-291,,Delivered,alessio.plorutti,Story,JSW-IIAB-RGI,2023-07-25T11:59:29.000+0200,2023-11-27T19:22:38.000+0100,giulia.molinaro,giulia.molinaro,Medium,TeamAffiliateSpain,Product,
582271,IIAB-288,,Delivered,giulia.molinaro,Story,JSW-IIAB-RGI,2023-07-24T17:31:07.000+0200,2023-11-27T19:13:15.000+0100,giulia.molinaro,giulia.molinaro,Medium,TeamAffiliateSpain,Product,
581990,IIAB-282,,Completed,luca.mottoros,Task,JSW-IIAB-RGI,2023-07-24T09:45:56.000+0200,2023-07-26T10:22:43.000+0200,stefano.vigliani,stefano.vigliani,Medium,,,
581058,IIAB-281,,Delivered,francesca.favaretto,Story,JSW-IIAB-RGI,2023-07-21T18:22:57.000+0200,2023-12-01T17:29:40.000+0100,francesca.favaretto,francesca.favaretto,High,TeamAffiliateSwitzerland,Affiliate,
581046,IIAB-280,,Delivered,francesca.favaretto,Story,JSW-IIAB-RGI,2023-07-21T17:58:12.000+0200,2023-11-27T20:38:22.000+0100,francesca.favaretto,francesca.favaretto,High,TeamAffiliateSwitzerland,Affiliate,
581023,IIAB-279,,Delivered,francesca.favaretto,Story,JSW-IIAB-RGI,2023-07-21T17:35:15.000+0200,2023-11-27T20:35:42.000+0100,francesca.favaretto,francesca.favaretto,High,,Affiliate,
581019,IIAB-278,,Delivered,martina.mangano,Story,JSW-IIAB-RGI,2023-07-21T17:17:38.000+0200,2023-11-27T20:35:21.000+0100,francesca.favaretto,francesca.favaretto,High,TeamAffiliateSwitzerland,Affiliate,
581013,IIAB-277,,Delivered,-,Story,JSW-IIAB-RGI,2023-07-21T17:11:03.000+0200,2023-11-27T20:35:00.000+0100,admin,admin,Medium,,GEL,
580997,IIAB-276,,Delivered,alessandra.pozzi,Story,JSW-IIAB-RGI,2023-07-21T16:42:07.000+0200,2023-11-27T20:34:33.000+0100,francesca.favaretto,francesca.favaretto,High,,Product,
580920,IIAB-274,,Delivered,francesca.favaretto,Story,JSW-IIAB-RGI,2023-07-21T15:28:19.000+0200,2023-12-04T14:48:12.000+0100,francesca.favaretto,francesca.favaretto,High,TeamAffiliateSwitzerland,Country,
580851,IIAB-273,,Completed,elena.dettore,Task,JSW-IIAB-RGI,2023-07-21T13:49:31.000+0200,2023-09-29T15:10:25.000+0200,monica.achenza,monica.achenza,High,TeamAffiliateSpain,Affiliate,
580780,IIAB-272,,New,nicolo.ercoli,Sub-task,JSW-IIAB-RGI,2023-07-21T12:13:20.000+0200,2023-07-21T12:13:20.000+0200,luca.mottoros,luca.mottoros,Medium,,,
580779,IIAB-271,,New,nicolas.rostellato,Sub-task,JSW-IIAB-RGI,2023-07-21T12:12:29.000+0200,2023-07-21T12:12:29.000+0200,luca.mottoros,luca.mottoros,Medium,,,
580764,IIAB-270,,Completed,enrico.ponassi,Task,JSW-IIAB-RGI,2023-07-21T11:48:34.000+0200,2023-09-19T14:47:22.000+0200,giulia.molinaro,giulia.molinaro,Medium,,Country,
580730,IIAB-269,,Completed,-,Task,JSW-IIAB-RGI,2023-07-21T11:01:39.000+0200,2023-11-07T12:46:01.000+0100,alessio.plorutti,monica.achenza,High,IIAB_Life_Common,Product,
580315,IIAB-267,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-20T19:04:29.000+0200,2023-08-30T09:24:50.000+0200,admin,admin,Medium,,,
580314,IIAB-266,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-20T19:03:24.000+0200,2023-08-30T09:24:44.000+0200,admin,admin,Medium,,,
580313,IIAB-265,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-20T19:02:44.000+0200,2023-08-30T09:24:37.000+0200,admin,admin,Medium,,,
580312,IIAB-264,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-20T19:01:54.000+0200,2023-08-30T09:24:32.000+0200,admin,admin,Medium,,,
580304,IIAB-263,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-20T18:31:49.000+0200,2023-08-30T09:19:24.000+0200,admin,admin,Medium,,,
580285,IIAB-261,,Completed,luca.mottoros,Task,JSW-IIAB-RGI,2023-07-20T17:53:09.000+0200,2023-11-08T13:17:37.000+0100,alessio.plorutti,alessio.plorutti,High,,Affiliate,
580284,IIAB-260,,Delivered,francesca.favaretto,Story,JSW-IIAB-RGI,2023-07-20T17:47:54.000+0200,2023-11-27T20:37:11.000+0100,alessio.plorutti,alessio.plorutti,High,TeamAffiliateSwitzerland,Country,
580121,IIAB-259,,Completed,stefano.vigliani,Task,JSW-IIAB-RGI,2023-07-20T13:18:25.000+0200,2023-10-18T11:32:37.000+0200,stefano.vigliani,stefano.vigliani,Medium,,,
580100,IIAB-257,,Delivered,enrico.ponassi,Story,JSW-IIAB-RGI,2023-07-20T12:36:25.000+0200,2023-11-27T19:18:02.000+0100,giulia.molinaro,giulia.molinaro,Medium,TeamAffiliateSpain,Product,
580017,IIAB-256,,Completed,enrico.ponassi,Task,JSW-IIAB-RGI,2023-07-20T10:14:35.000+0200,2023-09-19T14:47:23.000+0200,giulia.molinaro,giulia.molinaro,Medium,TeamAffiliateSpain,Product,
579683,IIAB-255,,Delivered,francesca.favaretto,Story,JSW-IIAB-RGI,2023-07-19T23:04:03.000+0200,2023-12-05T16:57:49.000+0100,monica.achenza,monica.achenza,High,TeamAffiliateSwitzerland,Country,
579605,IIAB-254,,Delivered,enrico.ponassi,Bug,JSW-IIAB-RGI,2023-07-19T17:20:47.000+0200,2023-10-25T09:57:35.000+0200,giulia.molinaro,giulia.molinaro,Low,,Country,
579586,IIAB-252,,Delivered,enrico.ponassi,Bug,JSW-IIAB-RGI,2023-07-19T17:04:08.000+0200,2023-09-19T15:30:04.000+0200,giulia.molinaro,giulia.molinaro,Medium,,Product,
579188,IIAB-251,,Delivered,elena.dettore,Story,JSW-IIAB-RGI,2023-07-19T08:45:29.000+0200,2023-12-01T16:55:51.000+0100,monica.achenza,monica.achenza,High,TeamAffiliateSpain,Country,
578916,IIAB-250,,New,nicolo.ercoli,Sub-task,JSW-IIAB-RGI,2023-07-18T18:11:26.000+0200,2023-07-30T16:03:52.000+0200,luca.mottoros,luca.mottoros,Medium,,,
578914,IIAB-249,,New,nicolas.rostellato,Sub-task,JSW-IIAB-RGI,2023-07-18T18:11:04.000+0200,2023-07-19T10:07:58.000+0200,luca.mottoros,luca.mottoros,Medium,,,
578913,IIAB-248,,New,luca.mottoros,Task,JSW-IIAB-RGI,2023-07-18T18:10:08.000+0200,2023-07-18T18:10:08.000+0200,luca.mottoros,luca.mottoros,Medium,,,
578811,IIAB-247,,Completed,teodoro.deconno,Task,JSW-IIAB-RGI,2023-07-18T15:28:16.000+0200,2023-09-19T14:47:22.000+0200,alessio.plorutti,alessio.plorutti,Critical,,,
578754,IIAB-243,,Completed,teodoro.deconno,Task,JSW-IIAB-RGI,2023-07-18T14:46:26.000+0200,2023-10-16T10:33:49.000+0200,alessio.plorutti,alessio.plorutti,Critical,,Country,
578633,IIAB-240,,Delivered,-,Story,JSW-IIAB-RGI,2023-07-18T10:51:12.000+0200,2023-11-27T19:10:11.000+0100,admin,admin,Medium,TeamAffiliateSpain,Country,
578611,IIAB-239,,Canceled,-,Requirement,JSW-IIAB-RGI,2023-07-18T10:17:19.000+0200,2023-10-19T11:09:07.000+0200,admin,admin,Medium,,,
578608,IIAB-238,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-18T10:16:19.000+0200,2023-10-16T09:59:43.000+0200,admin,admin,Medium,,,
578602,IIAB-237,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-18T10:12:25.000+0200,2023-10-16T09:59:29.000+0200,admin,admin,Medium,,,
578221,IIAB-236,,Completed,filippo.grimaldi,Task,JSW-IIAB-RGI,2023-07-17T19:19:21.000+0200,2023-09-22T13:05:28.000+0200,francesca.favaretto,francesca.favaretto,Medium,IIAB_Life_Affiliate,Affiliate,
578170,IIAB-235,,Completed,alessandro.seretti,Task,JSW-IIAB-RGI,2023-07-17T17:28:27.000+0200,2023-10-25T10:36:25.000+0200,alessandro.seretti,alessandro.seretti,Medium,TeamAffiliateSpain TeamP&C,Country,
578025,IIAB-232,,Completed,alessandro.seretti,Task,JSW-IIAB-RGI,2023-07-17T12:37:37.000+0200,2023-10-25T10:36:27.000+0200,alessandro.seretti,alessandro.seretti,Medium,TeamP&C,Country,
577934,IIAB-231,,Delivered,elena.dettore,Story,JSW-IIAB-RGI,2023-07-17T11:00:46.000+0200,2023-12-05T16:19:34.000+0100,monica.achenza,monica.achenza,High,TeamAffiliateSpain TeamAffiliateSwitzerland,Product,
577867,IIAB-230,,Delivered,-,Story,JSW-IIAB-RGI,2023-07-17T09:30:50.000+0200,2023-11-27T20:33:30.000+0100,admin,admin,Medium,,Country,
577841,IIAB-229,,New,enrico.ponassi,Bug,JSW-IIAB-RGI,2023-07-17T08:52:09.000+0200,2023-07-17T08:52:36.000+0200,francesco.golia,francesco.golia,Medium,,,
577839,IIAB-228,,Delivered,enrico.ponassi,Bug,JSW-IIAB-RGI,2023-07-17T08:47:40.000+0200,2023-09-29T16:39:16.000+0200,francesco.golia,francesco.golia,Medium,,,
576912,IIAB-227,,Delivered,enrico.traversa,Story,JSW-IIAB-RGI,2023-07-14T17:01:56.000+0200,2023-12-05T15:06:41.000+0100,francesca.favaretto,francesca.favaretto,High,TeamAffiliateSwitzerland,Affiliate,
576702,IIAB-225,,Delivered,elena.dettore,Story,JSW-IIAB-RGI,2023-07-14T11:45:58.000+0200,2023-11-27T20:32:40.000+0100,alessandro,alessandro,Medium,TeamAffiliateSpain,Affiliate,
576003,IIAB-221,,Delivered,elena.dettore,Story,JSW-IIAB-RGI,2023-07-13T14:33:16.000+0200,2023-11-27T20:36:53.000+0100,alessio.plorutti,monica.achenza,High,TeamP&C,Country,
575922,IIAB-220,,Delivered,alessandro.seretti,Story,JSW-IIAB-RGI,2023-07-13T11:56:57.000+0200,2023-11-27T20:32:20.000+0100,alessandro.seretti,alessandro.seretti,High,,Affiliate,
573789,IIAB-215,,Delivered,-,Story,JSW-IIAB-RGI,2023-07-10T17:09:08.000+0200,2023-12-01T17:18:38.000+0100,admin,admin,High,,GEL,
573760,IIAB-214,,Tested,elena.dettore,Task,JSW-IIAB-RGI,2023-07-10T16:33:12.000+0200,2023-11-07T10:46:11.000+0100,alessio.plorutti,alessio.plorutti,High,,Product,
573660,IIAB-213,,Completed,fabio.canina,Task,JSW-IIAB-RGI,2023-07-10T14:26:00.000+0200,2023-09-15T09:43:32.000+0200,alessio.plorutti,alessio.plorutti,Low,TeamAffiliateSpain,Product,
573503,IIAB-212,,Delivered,alessio.plorutti,Story,JSW-IIAB-RGI,2023-07-10T10:20:48.000+0200,2023-11-27T20:31:56.000+0100,alessio.plorutti,alessio.plorutti,Medium,TeamAffiliateSpain,GEL,
573455,IIAB-211,,New,enrico.ponassi,Task,JSW-IIAB-RGI,2023-07-10T09:28:56.000+0200,2023-07-10T17:48:54.000+0200,francesco.golia,francesco.golia,Medium,,,
572534,IIAB-210,,Delivered,alessandro.seretti,Story,JSW-IIAB-RGI,2023-07-07T18:54:20.000+0200,2023-12-06T17:12:06.000+0100,alessandro.seretti,alessandro.seretti,High,TeamAffiliateSpain,Affiliate,
571844,IIAB-208,,Completed,federico.trevisani,Task,JSW-IIAB-RGI,2023-07-06T17:30:37.000+0200,2023-09-19T14:47:21.000+0200,alessio.plorutti,alessio.plorutti,Critical,TeamAffiliateSpain,Affiliate,
571827,IIAB-207,,New,enrico.ponassi,Task,JSW-IIAB-RGI,2023-07-06T17:00:59.000+0200,2023-07-06T17:04:21.000+0200,francesco.golia,francesco.golia,Medium,,,
571749,IIAB-206,,Completed,francesca.favaretto,Task,JSW-IIAB-RGI,2023-07-06T15:23:06.000+0200,2023-10-16T15:10:42.000+0200,monica.achenza,monica.achenza,Critical,IIAB_Life_Affiliate TeamAffiliateSwitzerland,Country,
571599,IIAB-205,,Completed,sergey.sharunin,Sub-task,JSW-IIAB-RGI,2023-07-06T11:45:35.000+0200,2023-09-19T14:47:20.000+0200,francesco.golia,francesco.golia,Medium,,,
571598,IIAB-204,,Completed,sergey.sharunin,Sub-task,JSW-IIAB-RGI,2023-07-06T11:44:54.000+0200,2023-09-19T14:47:21.000+0200,francesco.golia,francesco.golia,Medium,,,
571596,IIAB-203,,Completed,sergey.sharunin,Task,JSW-IIAB-RGI,2023-07-06T11:44:16.000+0200,2023-09-19T14:47:20.000+0200,francesco.golia,francesco.golia,Medium,,,
571588,IIAB-202,,Completed,sergey.sharunin,Sub-task,JSW-IIAB-RGI,2023-07-06T11:40:08.000+0200,2023-09-19T14:47:20.000+0200,francesco.golia,francesco.golia,Medium,,,
571587,IIAB-201,,Completed,sergey.sharunin,Sub-task,JSW-IIAB-RGI,2023-07-06T11:39:46.000+0200,2023-09-19T14:47:20.000+0200,francesco.golia,francesco.golia,Medium,,,
571585,IIAB-200,,Completed,sergey.sharunin,Sub-task,JSW-IIAB-RGI,2023-07-06T11:38:46.000+0200,2023-09-19T14:47:21.000+0200,francesco.golia,francesco.golia,Medium,,,
571583,IIAB-199,,Completed,sergey.sharunin,Sub-task,JSW-IIAB-RGI,2023-07-06T11:38:27.000+0200,2023-09-06T14:39:14.000+0200,francesco.golia,francesco.golia,Medium,,,
571582,IIAB-198,,Completed,sergey.sharunin,Sub-task,JSW-IIAB-RGI,2023-07-06T11:38:11.000+0200,2023-09-19T14:47:22.000+0200,francesco.golia,francesco.golia,Medium,,,
571581,IIAB-197,,Completed,sergey.sharunin,Sub-task,JSW-IIAB-RGI,2023-07-06T11:37:55.000+0200,2023-09-19T14:47:22.000+0200,francesco.golia,francesco.golia,Medium,,,
571578,IIAB-196,,New,-,Task,JSW-IIAB-RGI,2023-07-06T11:37:07.000+0200,2023-07-06T11:37:27.000+0200,francesco.golia,francesco.golia,Medium,,,
571479,IIAB-195,,Deployed,federico.trevisani,Task,JSW-IIAB-RGI,2023-07-06T09:41:27.000+0200,2023-11-07T09:13:54.000+0100,alessio.plorutti,alessio.plorutti,High,,Affiliate,
571453,IIAB-194,,Completed,sergey.sharunin,Sub-task,JSW-IIAB-RGI,2023-07-06T09:00:05.000+0200,2023-09-19T14:47:20.000+0200,francesco.golia,francesco.golia,Medium,,,
570989,IIAB-193,,Delivered,chiara.bucci,Story,JSW-IIAB-RGI,2023-07-05T15:37:34.000+0200,2023-11-29T16:29:58.000+0100,giulia.molinaro,giulia.molinaro,Medium,TeamAffiliateSpain,Affiliate,
570976,IIAB-192,,New,enrico.ponassi,Sub-task,JSW-IIAB-RGI,2023-07-05T15:29:36.000+0200,2023-07-05T15:39:50.000+0200,francesco.golia,francesco.golia,Medium,,,
570359,IIAB-191,,Delivered,alessandro.seretti,Story,JSW-IIAB-RGI,2023-07-04T17:47:37.000+0200,2023-11-27T20:31:29.000+0100,giulia.molinaro,giulia.molinaro,Medium,TeamAffiliateSpain,Affiliate,
570291,IIAB-189,,Ready for analysis,-,Requirement,JSW-IIAB-RGI,2023-07-04T16:05:29.000+0200,2023-08-10T11:52:45.000+0200,admin,admin,Medium,,,
570290,IIAB-188,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T16:05:26.000+0200,2023-10-16T09:56:50.000+0200,admin,admin,Medium,,,
570289,IIAB-187,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T16:05:18.000+0200,2023-10-06T15:40:28.000+0200,admin,admin,Medium,,,
570288,IIAB-186,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T16:05:14.000+0200,2023-09-12T19:14:53.000+0200,admin,admin,Medium,,,
570285,IIAB-183,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T16:04:29.000+0200,2023-09-07T15:45:32.000+0200,admin,admin,Medium,,,
570284,IIAB-182,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T16:04:06.000+0200,2023-09-05T15:38:57.000+0200,admin,admin,Medium,,,
570283,IIAB-181,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T16:04:03.000+0200,2023-09-07T15:45:23.000+0200,admin,admin,Medium,,,
570282,IIAB-180,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T16:03:54.000+0200,2023-09-05T15:38:23.000+0200,admin,admin,Medium,,,
570281,IIAB-179,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T16:03:51.000+0200,2023-10-10T17:38:55.000+0200,admin,admin,Medium,,,
570279,IIAB-177,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T16:03:39.000+0200,2023-09-07T15:45:03.000+0200,admin,admin,Medium,,,
570276,IIAB-174,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T16:03:20.000+0200,2023-10-02T22:00:23.000+0200,admin,admin,Medium,,,
570275,IIAB-173,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T16:03:12.000+0200,2023-10-06T14:45:56.000+0200,admin,admin,Medium,,,
570272,IIAB-171,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T16:00:54.000+0200,2023-08-30T09:23:39.000+0200,admin,admin,Medium,,,
570271,IIAB-170,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T16:00:45.000+0200,2023-10-16T10:06:16.000+0200,admin,admin,Medium,,,
570270,IIAB-169,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T16:00:36.000+0200,2023-10-02T17:26:05.000+0200,admin,admin,Medium,,,
570269,IIAB-168,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T16:00:28.000+0200,2023-10-02T17:25:54.000+0200,admin,admin,Medium,,,
570267,IIAB-167,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T16:00:24.000+0200,2023-10-02T17:25:47.000+0200,admin,admin,Medium,,,
570263,IIAB-164,,Ready for analysis,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:59:14.000+0200,2023-10-10T17:38:28.000+0200,admin,admin,Medium,,,
570261,IIAB-163,,Ready for analysis,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:59:06.000+0200,2023-10-19T10:58:48.000+0200,admin,admin,Critical,,,
570258,IIAB-160,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:58:47.000+0200,2023-09-07T15:45:49.000+0200,admin,admin,Medium,,,
570254,IIAB-156,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:58:19.000+0200,2023-10-16T09:56:09.000+0200,admin,admin,Medium,,,
570248,IIAB-150,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:57:20.000+0200,2023-09-07T15:41:49.000+0200,admin,admin,Medium,,,
570247,IIAB-149,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:57:12.000+0200,2023-09-05T15:44:29.000+0200,admin,admin,Medium,,,
570246,IIAB-148,,Ready for analysis,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:57:09.000+0200,2023-10-19T12:14:41.000+0200,admin,admin,Medium,,,
570245,IIAB-147,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:57:01.000+0200,2023-09-05T15:40:33.000+0200,admin,admin,Medium,,,
570244,IIAB-146,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:56:59.000+0200,2023-09-07T15:46:12.000+0200,admin,admin,Medium,,,
570243,IIAB-145,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:56:51.000+0200,2023-12-11T11:20:54.000+0100,admin,admin,Medium,,,
570242,IIAB-144,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:55:52.000+0200,2023-09-05T15:39:54.000+0200,admin,admin,Medium,,,
570241,IIAB-143,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:55:49.000+0200,2023-09-05T15:39:42.000+0200,admin,admin,Medium,,,
570239,IIAB-141,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:55:37.000+0200,2023-08-31T18:26:20.000+0200,admin,admin,Medium,,,
570235,IIAB-138,,Ready for analysis,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:55:13.000+0200,2023-10-19T12:32:59.000+0200,admin,admin,Critical,,,
570232,IIAB-136,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:54:33.000+0200,2023-09-15T13:04:40.000+0200,admin,admin,Medium,,,
570231,IIAB-135,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:54:30.000+0200,2023-10-02T17:27:50.000+0200,admin,admin,Medium,,,
570229,IIAB-133,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:54:14.000+0200,2023-08-30T09:22:40.000+0200,admin,admin,Medium,,,
570228,IIAB-132,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:54:12.000+0200,2023-08-30T09:22:32.000+0200,admin,admin,Medium,,,
570224,IIAB-129,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:53:48.000+0200,2023-08-30T09:22:22.000+0200,admin,admin,Medium,,,
570221,IIAB-126,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:53:09.000+0200,2023-08-30T09:22:17.000+0200,admin,admin,Medium,,,
570220,IIAB-125,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:53:02.000+0200,2023-09-27T16:55:16.000+0200,admin,admin,Medium,,,
570219,IIAB-124,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:52:54.000+0200,2023-10-02T17:24:46.000+0200,admin,admin,Medium,,,
570218,IIAB-123,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:52:50.000+0200,2023-10-02T17:24:57.000+0200,admin,admin,Medium,,,
570217,IIAB-122,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:52:43.000+0200,2023-10-02T17:25:08.000+0200,admin,admin,Medium,,,
570216,IIAB-121,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:52:34.000+0200,2023-09-07T08:11:17.000+0200,admin,admin,Medium,,,
570215,IIAB-120,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:52:31.000+0200,2023-10-02T17:25:40.000+0200,admin,admin,Medium,,,
570214,IIAB-119,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:51:53.000+0200,2023-12-11T12:11:01.000+0100,admin,admin,Medium,,,
570213,IIAB-118,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:51:51.000+0200,2023-11-16T18:33:15.000+0100,admin,admin,Medium,,,
570212,IIAB-117,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:51:43.000+0200,2023-08-30T09:21:05.000+0200,admin,admin,Medium,,,
570211,IIAB-116,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:51:14.000+0200,2023-08-30T09:20:53.000+0200,admin,admin,Medium,,,
570210,IIAB-115,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:51:06.000+0200,2023-12-11T11:48:53.000+0100,admin,admin,Medium,,,
570209,IIAB-114,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:51:04.000+0200,2023-10-02T21:58:30.000+0200,admin,admin,Medium,,,
570208,IIAB-113,,Ready for analysis,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:51:01.000+0200,2023-09-07T15:32:13.000+0200,admin,admin,Medium,,,
570205,IIAB-110,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:50:45.000+0200,2023-12-04T14:48:07.000+0100,admin,admin,Medium,,,
570203,IIAB-108,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:50:31.000+0200,2023-09-05T15:43:31.000+0200,admin,admin,Medium,,,
570201,IIAB-107,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:50:24.000+0200,2023-09-08T10:13:10.000+0200,admin,admin,Medium,,,
570200,IIAB-106,,Ready for analysis,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:49:56.000+0200,2023-08-30T09:13:26.000+0200,admin,admin,Medium,,,
570198,IIAB-104,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:49:43.000+0200,2023-10-02T17:26:35.000+0200,admin,admin,Medium,,,
570197,IIAB-103,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:49:41.000+0200,2023-09-07T08:25:45.000+0200,admin,admin,Medium,,,
570196,IIAB-102,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:49:34.000+0200,2023-10-02T17:27:17.000+0200,admin,admin,Medium,,,
570195,IIAB-101,,Ready for analysis,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:49:27.000+0200,2023-08-10T11:53:44.000+0200,admin,admin,Medium,,,
570194,IIAB-100,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:49:21.000+0200,2023-08-30T09:03:25.000+0200,admin,admin,Medium,,,
570192,IIAB-98,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:49:13.000+0200,2023-09-27T17:02:45.000+0200,admin,admin,Medium,,,
570191,IIAB-97,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:49:06.000+0200,2023-08-30T09:13:05.000+0200,admin,admin,Medium,,,
570190,IIAB-96,,Approved,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:48:44.000+0200,2023-10-02T18:27:09.000+0200,admin,admin,Medium,,GEL,
570187,IIAB-95,,Ready for analysis,-,Requirement,JSW-IIAB-RGI,2023-07-04T15:44:22.000+0200,2023-10-19T12:15:01.000+0200,admin,admin,Medium,,,
570185,IIAB-94,,New,-,Epic,JSW-IIAB-RGI,2023-07-04T15:42:06.000+0200,2023-12-05T16:20:13.000+0100,admin,admin,Medium,,,
570183,IIAB-93,,New,-,Epic,JSW-IIAB-RGI,2023-07-04T15:41:59.000+0200,2023-11-23T10:10:16.000+0100,admin,admin,High,,,
570182,IIAB-92,,New,-,Epic,JSW-IIAB-RGI,2023-07-04T15:41:53.000+0200,2023-11-03T15:01:14.000+0100,admin,admin,High,,,
570181,IIAB-91,,New,-,Epic,JSW-IIAB-RGI,2023-07-04T15:41:27.000+0200,2023-11-03T15:00:31.000+0100,admin,admin,Medium,,,
570180,IIAB-90,,New,-,Epic,JSW-IIAB-RGI,2023-07-04T15:41:20.000+0200,2023-12-06T17:38:32.000+0100,admin,admin,Medium,,,
